FCID,ABAM_COV,ABGRC_COV,ABPRSH_COV,ACMA3_COV,ALRH2_COV,ALRU2_COV,CADE27_COV,CHCH7_COV,CHLA_COV,LIDE3_COV,NOTALY_COV,PIBR_COV,PICO_COV,PIJE_COV,PILA_COV,PIPO_COV,PISI_COV,PSME_COV,QUCH2_COV,QUGA4_COV,QUKE_COV,TABR2_COV,THPL_COV,TSHE_COV,UMCA_COV
52747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,69.8806,28.0,0.0,0.0,0.0,0.0,0.0,0.0
52748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,69.8806,40.0,0.0,0.0,0.0,0.0,0.0,0.0
52749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,21.3372,0.0,0.0,62.4689,60.0,0.0,0.0,0.0,0.0,0.0,0.0
52750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,55.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,0.0,0.0,0.0,0.0,9.5163,0.0,0.0,28.823,65.0,0.0,0.0,15.0,0.0,0.0,0.0
52753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.1905,0.0,0.0,39.9504,60.0,0.0,0.0,0.0,0.0,0.0,0.0
52754,0.0,63.2121,0.0,0.0,0.0,0.0,45.1188,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52755,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,42.305,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52756,0.0,0.0,0.0,0.0,0.0,0.0,39.3469,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.1269,25.9182,0.0,59.343,1.0,0.0,10.0,0.0,0.0,0.0,0.0
52757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7129,35.0,0.0,0.0,0.0,0.0,0.0,0.0
52758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.9211,0.0,0.0,47.7954,35.0,0.0,0.0,0.0,0.0,0.0,0.0
52759,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,13.0642,0.0,39.3469,15.0,0.0,0.0,0.0,0.0,0.0,0.0
52761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.2372,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,42.305,5.0,0.0,0.0,1.0,0.0,0.0,0.0
52763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,11.308,0.0,0.0,42.305,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7856,0.0,0.0,36.2372,2.0,0.0,0.0,1.0,0.0,0.0,0.0
52765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,53.2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.9211,0.0,0.0,27.3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52769,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,42.305,4.0,0.0,0.0,2.0,0.0,0.0,0.0
52771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,2.0,0.0,0.0,1.0,0.0,0.0,0.0
52772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,3.9211,0.0,57.2585,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52774,0.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,7.0,0.0,0.0,0.0,0.0,0.0,0.0
52775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,65.3544,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.1199,18.0,0.0,0.0,0.0,0.0,0.0,0.0
52777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,3.0,0.0,0.0,0.0,0.0,0.0,0.0
52778,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5312,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,45.0,0.0,10.0,0.0,0.0,0.0,0.0
52780,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8771,5.8235,0.0,39.3469,4.0,0.0,6.0,0.0,0.0,0.0,0.0
52781,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,13.0,0.0,0.0,3.0,0.0,0.0,0.0
52782,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5312,25.0,0.0,0.0,7.0,0.0,0.0,0.0
52783,0.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6884,0.0,0.0,42.305,0.0,0.0,0.0,2.0,0.0,0.0,0.0
52784,0.0,20.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52785,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.3363,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9504,0.0,0.0,0.0,2.0,0.0,59.343,0.0
52787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,10.0,0.0,0.0,0.0,0.0,0.0,0.0
52788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.305,15.0,0.0,0.0,0.0,0.0,0.0,0.0
52789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.2121,20.0,0.0,1.0,0.0,0.0,0.0,0.0
52791,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,65.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,42.305,8.0,0.0,8.0,0.0,0.0,0.0,0.0
52792,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.8235,5.8235,0.0,61.3259,1.0,0.0,30.0,0.0,0.0,0.0,0.0
52793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,61.3259,1.0,0.0,10.0,0.0,0.0,0.0,0.0
52794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3403,0.0,0.0,10.0,0.0,0.0,0.0,0.0
52795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,63.2121,1.0,0.0,20.0,0.0,0.0,0.0,0.0
52796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7129,8.0,0.0,5.0,0.0,0.0,0.0,0.0
52797,0.0,10.0,0.0,6.0,10.0,0.0,5.0,10.4166,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39.3469,10.0,0.0,0.0,0.0,0.0,0.0,0.0
52799,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,57.2585,7.0,0.0,0.0,0.0,0.0,0.0,0.0
52800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,32.968,6.0,0.0,0.0,0.0,0.0,0.0,0.0
52801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,47.7954,3.0,0.0,0.0,0.0,0.0,0.0,0.0
52802,0.0,0.0,0.0,0.0,0.0,0.0,7.6884,35.0,0.0,8.0,0.0,0.0,0.0,0.0,8.6069,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52803,0.0,0.0,0.0,0.0,0.0,0.0,22.1199,15.0,0.0,55.0,0.0,0.0,0.0,0.0,25.9182,22.1199,0.0,57.2585,3.0,0.0,0.0,0.0,0.0,0.0,0.0
52804,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,5.8235,10.4166,0.0,42.305,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52806,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,55.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,63.2121,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52807,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,3.0,0.0,15.0,0.0,0.0,0.0,0.0
52808,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3363,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52809,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0062,0.0,0.0,35.0,0.0,0.0,0.0,0.0
52810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.1269,0.0,0.0,15.0,0.0,0.0,0.0,0.0
52811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,5.8235,0.0,61.3259,25.0,0.0,0.0,0.0,0.0,0.0,0.0
52812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.8235,5.8235,0.0,29.5312,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52814,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,22.1199,45.0,0.0,0.0,0.0,0.0,0.0,0.0
52815,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,20.0,0.0,0.0,12.0,0.0,0.0,0.0
52816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,20.5466,0.0,0.0,34.9491,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,0.0,0.0,42.305,50.0,0.0,0.0,0.0,0.0,0.0,0.0
52818,0.0,0.0,0.0,0.0,0.0,0.0,22.1199,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52820,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,22.1199,0.0,0.0,0.0,55.0671,0.0,6.0,3.0,0.0,0.0,0.0,1.0
52821,0.0,0.0,0.0,0.0,0.0,0.0,55.0671,0.0,0.0,2.0,0.0,0.0,0.0,36.2372,1.0,0.0,0.0,29.5312,0.0,2.0,0.0,0.0,0.0,0.0,1.0
52822,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32.968,20.0,6.0,55.0,0.0,0.0,0.0,0.0
52823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.473,0.0,59.343,12.0,0.0,0.0,5.0,0.0,0.0,0.0
52824,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.1905,8.0,0.0,39.3469,0.0,0.0,15.0,0.0,0.0,0.0,0.0
52825,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.968,42.305,0.0,0.0,0.0,0.0,0.0,0.0
52826,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3469,20.0,0.0,0.0,0.0,0.0,0.0,0.0
52827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,18.1269,0.0,0.0,39.3469,25.0,0.0,0.0,0.0,0.0,0.0,0.0
52828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,47.2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52829,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52830,0.0,40.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,29.5312,0.0,0.0,59.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,75.0,0.0,0.0,0.0,0.0,9.5163,0.0,0.0,32.968,0.0,0.0,0.0,0.0,7.0,0.0,0.0
52833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,18.1269,0.0,0.0,39.3469,2.0,0.0,0.0,0.0,18.1269,0.0,0.0
52834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0671,3.0,0.0,10.0,0.0,0.0,0.0,1.0
52835,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,0.0,0.0,22.1199,70.0,0.0,0.0,0.0,0.0,0.0,0.0
52836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9292,0.0,0.0,39.3469,80.0,0.0,0.0,0.0,0.0,0.0,0.0
52837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55.0671,0.0,0.0,59.343,7.0,0.0,25.0,0.0,0.0,0.0,0.0
52838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9292,0.0,0.0,50.3415,15.0,0.0,0.0,0.0,0.0,0.0,0.0
52840,0.0,0.0,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,5.0,0.0,0.0,0.0,27.3851,2.0,0.0,0.0,46.7408,0.0,2.0,35.0,0.0,0.0,0.0,0.0
52841,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,0.0,0.0,0.0,5.0,0.0,0.0,0.0
52842,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,39.3469,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.3259,0.0,0.0,10.0,0.0,0.0,0.0,0.0
52844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,66.7129,20.0,0.0,20.0,0.0,0.0,0.0,0.0
52845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,5.0,0.0,32.968,8.0,0.0,10.0,0.0,0.0,0.0,0.0
52846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,75.3403,0.0,0.0,25.0,0.0,0.0,0.0,0.0
52847,0.0,15.0,0.0,34.9491,0.0,0.0,36.2372,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52849,0.0,18.1269,0.0,10.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,9.5163,0.0,0.0,42.305,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52850,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52851,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,70.0,0.0,1.0,0.0,0.0,0.0,0.0
52852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,60.0,0.0,3.0,0.0,0.0,0.0,0.0
52853,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7129,35.0,0.0,0.0,0.0,0.0,0.0,0.0
52854,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,10.0,0.0,0.0,0.0,0.0,0.0,40.0
52855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.9182,0.0,50.3415,1.0,0.0,1.0,0.0,0.0,0.0,0.0
52856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,10.0,0.0,0.0,0.0,0.0,0.0,0.0
52857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1269,0.0,0.0,39.3469,30.0,0.0,25.0,0.0,0.0,0.0,0.0
52858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,71.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7129,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,11.308,0.0,0.0,57.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,7.0,0.0,0.0,0.0,0.0,22.8948,0.0,0.0,13.0642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,25.9182,0.0,0.0,63.2121,0.0,0.0,10.0,0.0,0.0,0.0,0.0
52864,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.7129,3.0,0.0,0.0,0.0,0.0,0.0,0.0
52865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52866,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,57.2585,15.0,0.0,0.0,1.0,0.0,0.0,0.0
52867,0.0,22.1199,39.3469,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52868,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5163,60.0,0.0,0.0,0.0,0.0,0.0,0.0
52869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6155,10.0,0.0,0.0,0.0,0.0,0.0,0.0
52870,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52871,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2372,0.0,0.0,2.0,0.0,0.0,0.0,0.0
52872,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,20.0,0.0,0.0,3.0,0.0,0.0,0.0
52873,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5479,15.0,0.0,0.0,0.0,0.0,0.0,0.0
52874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6139,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,30.0,0.0,0.0,0.0,0.0,0.0,0.0
52876,0.0,0.0,0.0,0.0,0.0,0.0,9.5163,0.0,0.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,30.2324,30.0,0.0,0.0,0.0,0.0,0.0,0.0
52877,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.968,4.0,0.0,0.0,0.0,0.0,0.0,0.0
52878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1269,35.0,0.0,0.0,0.0,0.0,0.0,0.0
52879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.3851,15.0,1.0,1.0,0.0,0.0,0.0,0.0
